cid,smiles
cid_787,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
cid_788,C1CN(CCN1)CCNC2=C3C(=C(OC3=NC=C2)C4=CC=CC=C4)C5=CC=CC=C5
cid_789,C1CN(CCN1C(=O)C2=CC3=C(S2)C=CC=[N+]3[O-])S(=O)(=O)C4=CC5=C(N4)C=CC(=C5)Cl
cid_790,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
cid_791,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
cid_792,C1CN(CCN1CCC(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-])C3=CC=CC(=C3)C(F)(F)F
cid_793,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
cid_794,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO
cid_795,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
cid_796,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
cid_797,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
cid_798,C1CN(C[C@@H](N1)CC2=CC=CC=C2)C3=NN=C(C(=C3)C4=CC=NC=C4)C5=CC6=CC=CC=C6C=C5
cid_799,C1CN(C[C@H](N1)C(=O)NCCCS)CC2=CC=C(C=C2)F
cid_800,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
cid_801,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
cid_802,C1CN2CCC1[C@@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@H]3C5=CC=CC=C5
cid_803,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
cid_804,C1CN=C(N1)CC2=CC=CC=C2
cid_805,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
cid_806,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
cid_807,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl
cid_808,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
cid_809,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC=CC=C4F
cid_810,C1CNCC2=C1C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)Cl
cid_811,C1CNCC2=CC=CC=C21
cid_812,C1CNCCC1(C2=CC=C(C=C2)C3=CNN=C3)C4=CC=C(C=C4)Cl
cid_813,C1CNCCC1C2=CC(=NN2)C3=CC=C(C=C3)Cl
cid_814,C1CNCCC1C2=CC3=C(CCC(=O)N3C4=C(C=CC=C4Cl)Cl)C(=C2)C5=C(C=C(C=C5)F)F
cid_815,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F
cid_816,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl
cid_817,C1CNCCC1OC2=CC=CC(=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N
cid_818,C1CNCCN(C1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F
cid_819,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CNC3=O
cid_820,C1CNCCN1
cid_821,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
cid_822,C1CN[C@@H]1C(=O)O
cid_823,C1COC(=O)N1
cid_824,C1COC1=O
cid_825,C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F
cid_826,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
cid_827,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
cid_828,C1COCCC1(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F
cid_829,C1COCCC1(CC(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl
cid_830,C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO
cid_831,C1COCCN1C(=O)/C=C/C2=C(C(=C(C=C2)SC3=CC=CC(=C3)N)C(F)(F)F)C(F)(F)F
cid_832,C1COCCN1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CSCC3=CC=CC=C3)C=O
cid_833,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
cid_834,C1COCCN1CC2=CC3=C(SC(=C3)S(=O)(=O)N)S(=O)(=O)N2C4=CC(=CC=C4)O
cid_835,C1COCCN1[C@@H]2C[C@H](C=C(C2)C(=O)NC3=CC(=C(C=C3)Cl)COC4=CN=CC=C4)F
cid_836,C1COCCO1
cid_837,C1CO[C@H](C2=C1C(=C(S2)NC(=O)C(=O)O)C(=O)O)COC3=NS(=O)(=O)C4=CC=CC=C43
cid_838,C1C[C@@H](NC1)C(=O)O
cid_839,C1C[C@@H](NC1)COC2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)C4=CSC=C4
cid_840,C1C[C@@H](NC1)COC2=CC=C(C=C2)NCC3=CC=CC=C3
cid_841,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N
cid_842,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=C(N=C3N)Cl
cid_843,C1C[C@@H](O[C@@H]1COP(=O)(O)O)N2C=CC(=NC2=O)N
cid_844,C1C[C@@H]2C3=C(C=CC=C3NC(=O)NC4=CC=CC=N4)C(=O)N2C1
cid_845,C1C[C@@H]2CN[C@H](C[C@@H]2C[C@@H]1CCC3=NNN=N3)C(=O)O
cid_846,C1C[C@@H]2N(C1)C(=O)C3=CC4=C(C=C3O2)OCCO4
cid_847,C1C[C@@H]2[C@H](C[C@H]1N2)C3=CN=C(C=C3)Cl
cid_848,C1C[C@H](C2=C(C1)SC3=C2C(=O)NC(=N3)C(=O)NCC4=CC5=C(C=C4)OCC(=O)N5)CC(=O)N
cid_849,C1C[C@H](N(C1)C(=O)CCC2=CC=CC=C2)C(=O)NCC3=CC=C(C=C3)C(=N)N
cid_850,C1C[C@H](N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N
cid_851,C1C[C@H](N(C1)C(=O)C[C@@H](CC2=CC=CC=C2F)N)CNC(=O)C3=CC=CC=C3
cid_852,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCC3=CC(=CC=C3)Cl
cid_853,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCC3=CC=CC=C3
cid_854,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCCNC3=CC=NC=C3
cid_855,C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2C(=O)OCC3=CC=CC=C3)C=O
cid_856,C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=CC=C2)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O
cid_857,C1C[C@H](N(C1)C(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)CN)C(=O)O
cid_858,C1C[C@H](N([C@H]1C2=CC=CC=C2)C(=O)CNC(=O)[C@H](CC3=CC=CC=C3)S)C(=O)O
cid_859,C1C[C@H](NC1)C(=O)O
cid_860,C1C[C@H](NC1)C2=CC(=NN2)NC(=O)NC3=CC=CC4=C3[C@@H]5CCCN5C4=O
cid_861,C1C[C@H](NC1)CN
cid_862,C1C[C@H]([C@@H](CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC=C(C=C3)O
cid_863,C1C[C@H]([C@H](CNC1)NC(=O)C2=CC=C(C=C2)O)OC(=O)C3=CC(=C(C(=C3)O)C(=O)C4=C(C=CC=C4O)C(=O)O)O
cid_864,C1C[C@](C[C@H]1C(=O)O)(C(=O)O)N
cid_865,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
cid_866,C1OC2=C(O1)C(=C(C=C2)Cl)NC3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N
cid_867,C1OC2=C(O1)C=C(C=C2)CCN
cid_868,C1OC2=C(O1)C=C(C=C2)OC3=NC(=NC=C3)OC4=CC=C(C=C4)N5C=CN=C5
cid_869,C1[C@@H](C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N1)CCF
cid_870,C1[C@@H](CN[C@@H]1C(=O)O)O
cid_871,C1[C@@H](N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)O
cid_872,C1[C@@H](NCC2=C1C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)Cl)CO
cid_873,C1[C@@H](OC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F)C(=O)N
cid_874,C1[C@@H](ONC1=O)CN
cid_875,C1[C@@H](O[C@@H](C2=C1C(=C(C=C2)O)O)CN)C3=CC=CC=C3
cid_876,C1[C@@H]([C@@H]([C@H](C1=O)CCC(=O)CCC(=O)O)C/C=C\CC(=O)O)O
cid_877,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO
cid_878,C1[C@@H]([C@H](C2=C1C=CC(=C2)C3=CC=C(C=C3)O)[C@@H](CCCCC(=N)N)C(=O)O)O
cid_879,C1[C@@H]([C@H](CSS1)O)O
cid_880,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O
cid_881,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/[125I])CO)O
cid_882,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O
cid_883,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)COP(=O)(O)O)O
cid_884,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CN)O
cid_885,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O
cid_886,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O
cid_887,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O
cid_888,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)O)F
cid_889,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(N=C3N)Cl)CO)O
cid_890,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O[C@H]4C[C@@H](O[C@@H]4CO)N5C=NC6=C5N=CN=C6N)O
cid_891,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
cid_892,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC[C@H]3O)CO)O
cid_893,C1[C@@H]([C@H]([C@@H](CN1)O)O)CO
cid_894,C1[C@@H]([C@H]([C@@H](N1)CO)O)O
cid_895,C1[C@@H]([C@H]([C@@H]([C@@H](N1)CO)O)O)O
cid_896,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O
cid_897,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O)N
cid_898,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N
cid_899,C1[C@@H]([C@H]([C@H](N1)CO)O)O
cid_900,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C2N=CN=C3N)O)O)CO
cid_901,C1[C@@H]([C@H]1[C@](CC2C3=CC=CC=C3OC4=CC=CC=C24)(C(=O)O)N)C(=O)O
cid_902,C1[C@@H]2COC(=O)N2C3=C(N1)NC(=NC3=O)N
cid_903,C1[C@H](C(=O)NC2=CC=CC=C21)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
cid_904,C1[C@H](CN2[C@@H]1[C@H]3[C@@H]([C@@H]2C4=CC=C(C=C4)C(=N)N)C(=O)N(C3=O)CC5=CC6=C(C=C5)OCO6)O
cid_905,C1[C@H](CN[C@@H]1CNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)OCC4=CC=C(C=C4)Cl
cid_906,C1[C@H](CO[C@@H]1CO)O
cid_907,C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N
cid_908,C1[C@H](N([C@H](C(=N1)NCCC2=CC=CC=N2)O)CC(=O)NCC3=CSC4=C3C=C(C=C4)Cl)Cl
cid_909,C1[C@H](NC(=O)NC1=O)C(=O)O
cid_910,C1[C@H](N[C@@H]1C(=O)O)C(=O)O
cid_911,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
cid_912,C1[C@H](O[C@@](O1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)CSC4=CC=CC(=C4)N
cid_913,C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N
cid_914,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C2N=CN=C3N)CO
cid_915,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C2N=CN=C3NN)CO
cid_916,C1[C@H](O[C@](O1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)CSC4=CC=CC(=C4)N
cid_917,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O
cid_918,C1[C@H]([C@@H]([C@H](C([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)OC3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
cid_919,C1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O
cid_920,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2COC([C@@H]([C@H]2O)O)O)O)O)O
cid_921,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O
cid_922,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H](C[C@@H]([C@H](O2)CO)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)N)O)O)N
cid_923,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N
cid_924,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OC4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
cid_925,C1[C@H]([C@H](C(O1)(CO)O)O)O
cid_926,C1[C@H]([C@H](C2=CC=CC=C21)NC(=O)[C@H](CC3=CC(=CC=C3)O)CC(=O)NO)O
cid_927,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2
cid_928,C=C(C(=O)O)OP(=O)(O)O
cid_929,C=C1CC1CC(C(=O)O)N
cid_930,C=C1CC[C@@H]2[C@@H]([C@@H]3[C@H]1CCC3=C)OC(=O)C2=C
cid_931,C=C1[C@H]([C@H]([C@](O1)(CO)N2C=NC3=C2N=CN=C3N)O)O
cid_932,C=CC(=O)N
cid_933,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
cid_934,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC=C3
cid_935,C=CC(=O)[O-]
cid_936,C=CCC(=O)O
cid_937,C=CCCCCCCCCC(=O)O
cid_938,C=CCCNC1=NN=C(CS1)C2=CC=C(C=C2)Cl
cid_939,C=CCN(C1CCCCC1)C2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
cid_940,C=CCN1C2=C(C=CC=C2C(F)(F)F)/C(=C\3/C=CC(=O)C=C3O)/N1
cid_941,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
cid_942,C=O
cid_943,C=[CH]
cid_944,CC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O
cid_945,CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO
cid_946,CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS
cid_947,CC#CCOC1=CC=C(C=C1)S(=O)(=O)N2CCSC([C@@H]2C(=O)NO)(C)C
cid_948,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
cid_949,CC#C[C@@]1(CC[C@@H]2[C@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
cid_950,CC#C[C@H]1CC[C@H](N1C(=O)[C@H](C2CCCC2)N)CN
cid_951,CC(=C)C(=O)N
cid_952,CC(=C)C(=O)O
cid_953,CC(=C)C(=O)[O-]
cid_954,CC(=C)C1CCC(=CC1)C(=O)O
cid_955,CC(=C)[C@@H]1CC[C@]2(C1C3CCC4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CN(C6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O)OC)C)C(=O)O
cid_956,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4(C3(CC2)C)C)(C)C)O)C)C
cid_957,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C
cid_958,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O
cid_959,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO
cid_960,CC(=C)[C@@H]1[C@@H]2[C@@H]3[C@@]4([C@]([C@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O)O3)O)C
cid_961,CC(=CC(=O)O)C
cid_962,CC(=CCC/C(=C/CC/C(=C/C=O)/C)/C)C
cid_963,CC(=CCC/C(=C/CC/C(=C/CCN(C)CCOP(=O)(O)OP(=O)(O)O)/C)/C)C
cid_964,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C
cid_965,CC(=CCC/C(=C\CC/C(=C\CO)/C)/C)C
cid_966,CC(=CCC1=C(OC2=C3C=CC(OC3=CC(=C2C1=O)O)(C)C)C4=C(C=C(C=C4)O)O)C
cid_967,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3CCC(C4(C)C)O)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C
cid_968,CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)COC8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)C
cid_969,CC(=CCC[C@@](C)([C@H]1CC[C@@]2(C1[C@@H](CC3[C@]2(CCC4[C@@]3(CC[C@@H](C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C
cid_970,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C
cid_971,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C
cid_972,CC(=CCC[C@@]1(C=CC2=C(O1)C(=C3C(=C2O)C(=O)C4=C[C@H]5CC6[C@]4(O3)[C@@](C5=O)(OC6(C)C)C/C=C(/C)\C(=O)O)CC=C(C)C)C)C
cid_973,CC(=CCC[C@](C)(C1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C
cid_974,CC(=N)N1CCC(CC1)OC2=CC3=C(C=C2)C4=CC=CC=C4N3CC5=CC6=C(C=C5)C=CC(=C6)C(=N)N
cid_975,CC(=NCCCCC(C(=O)O)N)N
cid_976,CC(=O)C(=O)O
cid_977,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
cid_978,CC(=O)C1=CC=C(C=C1)O
cid_979,CC(=O)C1=CC=CC(=C1)C2=CN=C3N2N=C(C=C3)NCC4CC4
cid_980,CC(=O)C1=CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
cid_981,CC(=O)C1=CCC[C@H]2CCC1N2
cid_982,CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
cid_983,CC(=O)C1=C[N+](=CC=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O
cid_984,CC(=O)C1CCC2[C@@]1(CC(C3C2CCC4=CC(=O)CC[C@]34C)O)C
cid_985,CC(=O)C1[C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
cid_986,CC(=O)CC(=O)C
cid_987,CC(=O)CC(=O)CC(=O)O
cid_988,CC(=O)CC(=O)CCC(=O)O
cid_989,CC(=O)CC(=O)O
cid_990,CC(=O)CC(=O)OC
cid_991,CC(=O)CC(C)(C)O
cid_992,CC(=O)CCO
cid_993,CC(=O)CO
cid_994,CC(=O)N
cid_995,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C([NH3+])N)C(=O)C2=NC3=CC=CC=C3S2
cid_996,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
cid_997,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
cid_998,CC(=O)NC(C(CC(=O)C(=O)O)O)C(C(C(CO)O)O)O
cid_999,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O
cid_1000,CC(=O)NC1=C(NN=C1)C(=O)NC2=CC=C(C=C2)F
cid_1001,CC(=O)NC1=CC=C(C=C1)N
cid_1002,CC(=O)NC1=CC=C(C=C1)O
cid_1003,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
cid_1004,CC(=O)NC1=NN=C(S1)S(=O)(=O)N
cid_1005,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
cid_1006,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
cid_1007,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
cid_1008,CC(=O)NO
cid_1009,CC(=O)N[C@@H](CC1=CC(=C(C(=C1)I)O)I)C(=O)NCC(=O)O
cid_1010,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(=O)N
cid_1011,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)[C@@H]3CC(=O)NS3(=O)=O)C(=O)N
cid_1012,CC(=O)N[C@@H](CCSC)C(=O)O
cid_1013,CC(=O)N[C@@H](CO)C(=O)O
cid_1014,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N
cid_1015,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1=O)CO)O)O
cid_1016,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OP(=O)(O)O)CO)O)O
cid_1017,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
cid_1018,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](OC([C@@H]([C@H]2O)NC(=O)C)O)CO)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)O
cid_1019,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)CO)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O
cid_1020,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O
cid_1021,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)CO)O)O
cid_1022,CC(=O)N[C@H]1[C@@H]([C@H]([C@@H](O[C@H]1O)CO)O)O
cid_1023,CC(=O)O
cid_1024,CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)C)C)O)O
cid_1025,CC(=O)OC1=CC2=CC=CC=C2C=C1
cid_1026,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
